rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,infos,url_immoscout,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher
4.5,107.0,2180,1830,3063,Kirschenackerweg 20A,Ittigen,0,Im steuergünstigen Ittigen vermieten wir per 01. August 2022eine 4.5-Zimmerwohnung im 1. OG:Die Wohnung verfügt über:offene moderne Küche mit Glaskeramikkochfeld Geschirrspüler und GranitabdeckungBadezimmer mit BadewanneSchlafzimmer mit Sep. WC und Duschezwei abgeschlossene Zimmerein Zimmer nicht abschliessbarParkett- und Plattenbödenzwei grosszügige Balkonelichtdurchflutetes modernes WohnenDie Wohnung befindet sich in einem verkehrsfreien Quartier. So können Sie Ihre Ruhe geniessen und trotzdem in wenigen Minuten die Stadt erreichen.Haben wir Ihr Interesse geweckt dann dürfen Sie gerne an folgenden Besichtigungstermine teilnehmen:Dienstag 24. Mai / 18:00 - 19:00 UhrMontag 30. Mai / 18:00 - 19:00 Uhr(klingeln bei Blumenthal)Wir freuen uns auf Ihre Bewerbung!,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/6976371,True,True,True,False,True,False,False,False,True
3.0,84.0,2990,2780,3011,Bärenplatz 9 Käfiggässchen 10,Bern,0,Auf Sommer 2022 entstehen am Bärenplatz in Bern im Herzen der Schweizer Hauptstadt 15 exklusive Appartements mit einzigartigem Flair. Nebst der ausgezeichneten Lage und den sorgfältig ausgewählten Materialien wissen die Stadtwohnungen auch mit geschichtsträchtigen Details zu überzeugen.Weitere Infos kurz zusammengefasst:Hochwertige z.T. historische und restaurierte MaterialienGarderobe im EingangsbereichEinbauschränke im DachgeschossUmluftkühlung im Dachgeschossgemeinsame Terrasse mit Blick auf das BundeshausWeitere Informationen detaillierte Kurzbaubeschriebe sowie das gesamte Wohnungsangebot finden Sie auf unserer Projekthomepage www.bärenplatz.ch.Wir freuen uns auf Sie!*Bei den Visualisierungen handelt es sich um Musterfotos die lediglich den Ausbaustandard darstellen. Die genaue Raumaufteilung entnehmen Sie den jeweiligen Grundrissplänen.,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-bern/6969258,False,False,False,False,False,False,False,False,False
2.0,39.0,1660,1550,3011,Bärenplatz 9 Käfiggässchen 10,Bern,0,Auf Sommer 2022 entstehen am Bärenplatz in Bern im Herzen der Schweizer Hauptstadt 15 exklusive Appartements mit einzigartigem Flair. Nebst der ausgezeichneten Lage und den sorgfältig ausgewählten Materialien wissen die Stadtwohnungen auch mit geschichtsträchtigen Details zu überzeugen.Weitere Infos kurz zusammengefasst:Hochwertige z.T. historische und restaurierte MaterialienGarderobe im EingangsbereichEinbauschränke im DachgeschossUmluftkühlung im Dachgeschossgemeinsame Terrasse mit Blick auf das BundeshausWeitere Informationen detaillierte Kurzbaubeschriebe sowie das gesamte Wohnungsangebot finden Sie auf unserer Projekthomepage www.bärenplatz.ch.Wir freuen uns auf Sie!*Bei den Visualisierungen handelt es sich um Musterfotos die lediglich den Ausbaustandard darstellen. Die genaue Raumaufteilung entnehmen Sie den jeweiligen Grundrissplänen.,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-bern/6969257,False,False,False,False,False,False,False,False,False
3.0,101.0,3700,3450,3011,Bärenplatz 27 Käfiggässchen 26,Bern,0,Auf Sommer 2022 entstehen am Bärenplatz in Bern im Herzen der Schweizer Hauptstadt 15 exklusive Appartements mit einzigartigem Flair. Nebst der ausgezeichneten Lage und den sorgfältig ausgewählten Materialien wissen die Stadtwohnungen auch mit geschichtsträchtigen Details zu überzeugen.Weitere Infos zu den Etagenwohnungen kurz zusammengefasst:Hochwertige z.T. historische und restaurierte MaterialienDachterrasse zur gemeinsamen Nutzung mit Blick auf das BundeshausWohnungen mit Blick auf den BärenplatzReduit mit Waschturm zur exklusiven Nutzung auf der EtageGrosszügige Zimmer mit z.T. EinbauschränkenWeitere Informationen detaillierte Kurzbaubeschriebe sowie das gesamte Angebot finden Sie auf unserer Projekthomepage www.bärenplatz.ch.Wir freuen uns auf Sie!*Bei den Visualisierungen handelt es sich um Musterfotos die lediglich den Ausbaustandard darstellen. Die genaue Raumaufteilung entnehmen Sie den jeweiligen Grundrissplänen.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6969256,False,False,False,False,False,False,False,False,False
3.5,85.0,1750,1470,3604,Länggässli 5,Thun,2022,Wir vermieten per 1. August 2022 eine attraktive 3.5-Zimmer-Wohnung an zentraler und trotzdem ruhiger Lage in Thun.Ihr neues Zuhause bietet Ihnen folgende Vorzüge:Hochwertig sanierte Küche mit Granitsteinabdeckung Steamer Geschirrspüler und kombiniertem Kühl-/ GefrierschrankSep. WC sowie Badezimmer sind mit neueren kermischen Platten versehenKorridor Wohn- und Essbereich sowie alle Schlafzimmer verfügen über einen schönen ParkettbodenbelagPraktische und gefällige RaumaufteilungEinbauschränke im Eingangsbereich sowie Korridor bieten Ihnen zusätzlichen StauraumReduit2 Balkone mit optimaler Ausrichtung und toller Besonnung.Die Liegenschaft verfügt über einen AufzugGrosses KellerabteilKurze Wegstrecken für alle täglichen GegebenheitenIdeale Verbindung zum Autobahnanschluss Thun-SüdEinstellhallenplatz Fr. 100.00/Mt.Haben wir Ihr Interesse geweckt? Wir freuen uns darauf Ihnen das Mietobjekt persönlich vorstellen zu dürfen und freuen uns über Ihre Kontaktaufnahme.,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/6963419,True,False,True,False,False,False,False,False,True
4.5,98.0,1755,1515,3250,Flurweg 15A,Lyss,2019,Wir vermieten nach Vereinbarung eine grosszügige Familienwohnung:Praktischer GrundrissBöden: Platten & ParkettKüche mit GeschirrspülerGrosser BalkonEigener Waschraum für jeweils zwei MietparteienEstrich- und KellerabteilSpielplatz mit GrünflächeKein Lift vorhandenDie Bushaltestelle und die Einkaufsmöglichkeiten befinden sich in unmittelbarer Nähe.Ein Einstellplatz kann für CHF 110.00 pro Monat dazu gemietet werden.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Anfrage.,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/6959552,True,False,False,False,False,False,False,False,False
2.0,47.0,1250,1050,3006,Ostring 77,Bern,1945,Suchen Sie eine Altbauwohnung die sehr zentral gelegen ist? Dann haben wir genau das Richtige für Sie:Geschlossene Wohnküche mit Geschirrspüler und GlaskeramikBad mit BadewanneSchlafzimmer und Korridor mit EinbauschränkeGemütlicher InnenhofKein BalkonEinkaufsmöglichkeiten und Autobahnanschluss befinden sich in unmittelbarer Nähe Tram und Bus sind direkt vor der Haustür und in nur 14 Minuten erreicht man den Hauptbahnhof Bern mit dem Tram.Hinweis: Die Bilder können vom Objekt abweichen und dienen als Beispiel bezüglich Ausstattung.Wir freuen uns auf Ihre Anfrage!,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6958982,False,True,False,False,False,False,False,False,False
4.5,115.0,2550,2250,3032,Hausmatte 4,Hinterkappelen,0,Wir vermieten per sofort oder nach Vereinbarung eine schöne helle 4.5-Zimmer Attikawohnung in Hinterkappelen. Diverse Einkaufsmöglichkeiten sind in unmittelbarer Nähe.Die wichtigsten Details der Wohnung:grosszügige Attika-Terrasse rund um die WohnungEigener Zugang mit dem Lift oder über das Treppenhausganze Wohnung mit Parkett- und PlattenbodenBadezimmer mit DuscheBadezimmer mit BadewanneOffene helle KücheKeller mit eigenem WaschturmDie Wände und Decke der Wohnung werden gestrichen.Haben wir Ihr Interesse geweckt? Kontaktieren Sie uns via Kontaktformular oder unter 031 959 59 60.,https://www.immoscout24.ch/de/d/attikawohnung-mieten-hinterkappelen/6937890,True,False,True,False,False,True,False,False,False
2.5,61.0,1350,1140,3600,Scheibenstrasse 19a,Thun,2011,Einkaufsmöglichkeiten und öffentliche Verkehrsmittel befinden sich in der Nähe - LiftNeubau 2011 - grosszügiger Grundriss - moderne offene Küche mit Platten - Loggia - Korridor mit Wandschrank und Garderobe - Bad / WC mit eigener Waschmaschine / Tumbler,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/6927958,False,False,True,False,False,False,True,True,False
3.0,56.0,1350,1150,3072,Flurweg 32,Ostermundigen,1959,Die Wohnung befindet sich an sonniger ruhiger und dennoch zentraler Lage. Die Umgebung ist kinderfreundlich. Öffentliche Verkehrsmittel Einkaufsmöglichkeiten sowie Schulen sind nicht weit entfernt.In der Wohnung sind Laminat- Platten- und Parkettböden verlegt. Ein Balkon ein Keller sowie ein Estrichabteil gehören zur Wohnung. Eine Garderobe ist in der Wohnung enthalten. Die Garderobe im Eingangsbereich bietet zusätzlichen Stauraum.,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/6899777,True,False,False,False,False,False,False,False,False
4.5,141.0,1931,1531,2503,Oberer Quai 66 (Jurablick),Biel/Bienne,2005,Per sofort oder nach Vereinbarung vermieten wir diese top moderne 4.5-Zimmerwohnung.Die Wohnung bietet Ihnen folgende Annehmlichkeiten:Wohn- und Schlafzimmer mit ParkettbodenNasszellen mit pflegeleichtem dunklen PlattenbodenSehr helle Räume mit Dachschräge und Raumhöhe bis 4 MeterGrosszügiger Wohn- und EssbereichOffene Küche mit Glaskeramikherd Backofen Geschirrspüler und viel Stauraum für Ihre KüchenutensilienBadezimmer mit WC Lavabo Spiegelschrank und BadewanneSeparates Gästebad mit WC Lavabo Spiegelschrank und DuscheEigener Waschturm (Waschmachine und Trockner) in der WohnungEigenes Kellerabteil im UntergeschossWaschküche und Trockenraum zur MitnutzungLift vorhandenDie Haustierhaltung ist in dieser Liegenschaft erlaubt.Bei Bedarf kann ein Parkplatz für CHF 90.00 pro Monat dazu gemietet werden.Umgebung:Diverse Einkaufsmöglichkeiten befinden sich in unmittelbarer NäheVielseitige Angebote für Familien und Paare runden die nahezu perfekte Lage hinsichtlich Infrastruktur in fast allen Bereichen abSehr gute Anschlüsse an die Autobahn und an den öffentlichen VerkehrDer Stadtpark befindet sich ebenfalls in der nahen UmgebungBitte beachten Sie dass die Bilder als Referenzbilder dienen und vom Original abweichen können.Haben wir Ihr Interesse geweckt? Für einen Besichtigungstermin kontaktieren Sie uns bitte schriftlich über das Kontaktformular. Wir freuen uns auf Ihre Anfrage.,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6667249,False,True,True,True,False,False,False,False,False
2.0,45.0,1100,969,4538,Niederbippstrasse 9D,Oberbipp,0,Tinyaus von bbone für Ein- bis ZweipersonenhaushaltWohnzimmer mit offener Zwischendecke FernsehschrankKüche mit Glaskeramikinduktion-Kochfeld Backofen mit integrierter Mikrowelle Einbaukühlschrank und GeschirrspülerSchlafzimmerBadezimmer mit Dusche Lavabo und WCWaschmaschine/TumblerSitzplatzParkplatz CHF 80.00/MonatAngebot Haus Nr. 9C: vermietetHaus Nr. 9D: verfügbarHaus Nr. 9E: vermietetHaus Nr. 9F: vermietet,https://www.immoscout24.ch/de/d/einfamilienhaus-mieten-oberbipp/6614974,False,False,False,True,False,False,False,True,False
1.5,37.5,690,590,4950,Bergstrasse 8b,Huttwil,0,Suchen Sie ein neues zu Hause im gemütlichen Huttwil?Wir vermieten eine 1.5 ZimmerwohnungDie Wohnung bietet Ihnen folgendes:helles und grosszügiges Zimmerpraktische Bodenbelägepraktische KücheBalkon mit traumhafter AussichtEinkaufen & öffentliche Verkehrsmittel in unmittelbarer NäheWIR FREUEN UNS AUF IHREN ANRUF! Ein Besuch lohnt sich.,https://www.immoscout24.ch/de/d/wohnung-mieten-huttwil/6581231,True,False,False,True,False,False,False,False,False
3.5,79.0,1660,1450,4900,Rankmattweg 11,Langenthal,2015,"In der Wohnüberbauung ""Rankmatte"" in Langenthal inmitten des Naherholungsgebietes Wässermatte vermieten wir per 1. Oktober 2022 eine grosszügige und hochwertig ausgestattete 3.5-Zimmer-Wohnung im Erdgeschoss.Die Wohnung verfügt über folgenden Komfort:Parkettboden in Wohn- und Schlafzimmerkeramische Bodenplatten in den Nasszellenoffene Küche ausgestattet mit Granitabdeckung Glaskeramikherd sowie anderen Qualitätsküchengerätenoffene Raumanordnung mit raumhoher Verglasungeigene Waschmaschine und Tumblergeschützte LoggiaKellerabteilEinstellhallenplätze können für CHF 130.00/mtl. dazu gemietet werdenNebst einem modernen und hohen Ausbaustandart begeistert die neue Überbauung durch die idyllische und doch zentrale Lage. Bahnhof SBB Schulen Spital und das Stadtzentrum mit seinen diversen Einkaufsmöglichkeiten Freizeit- sowie Kulturangeboten sind in wenigen Minuten gut erreichbar.Weil Nachhaltigkeit uns alle betrifft!Der Niederer AG Immobilien und Verwaltungen sowie unserer Eigentümerin liegt dieses Thema am Herzen. Wir unterstützen die beiden Organisationen «one-tree-one-life.org» und «plasticbank» mit den Massnahmen dass bei Mietvertragsabschluss ein Baum gepflanzt und 1 kg Plastik aus dem Ozean geholt wird.Die Liegenschaft ist mit der Niederer Digital Connect App ausgestattet. Dies bedeutet für Sie dass Sie jederzeit und auf einfachem Weg mit uns in Verbindung treten können z.B. mit einer Schadenmeldung. Sie erhalten alle wichtigen Informationen unsererseits immer rasch und in digitaler Form zugestellt. Dies ist aber noch nicht alles: Es gibt auch einen Liegenschafts-Chat sowie einen Marktplatz und vieles mehr! Überzeugen Sie sich selbst!Wir hoffen Ihr Interesse geweckt zu haben. Gerne stehen wir Ihnen für weitere Auskünfte oder eine Besichtigung zur Verfügung. Wir freuen uns auf Ihre Kontaktaufnahme!",https://www.immoscout24.ch/de/d/wohnung-mieten-langenthal/6561304,True,False,True,False,False,False,False,True,False
4.5,110.0,1755,1520,3360,Amelie Moser-Strasse 2,Herzogenbuchsee,0,Wir vermieten per 1. September 2021 oder nach Vereinbarung eine schöne helle 4.5-Zimmer-Wohnung im 1. Obergeschoss an der Amelie Moser-Strasse 2 in Herzogenbuchsee.Die offene Küche verfügt über einen Glaskeramikherd Granitabdeckung sowie einen Geschirrspüler. Die Zimmer sind mit Parkett ausgestattet in Bad und Küche findet sich Plattenboden. Ein grosszügiger Balkon sowie ein Kellerabteil gehören zu der Wohnung dazu. Das Bad ist ausgestattet mit einer Badewanne sowie einer zusätzlichen Dusche. Ein zweites separates WC ist ebenfalls vorhanden.Ein Einstellhallenplatz kann für CHF 120.00/Monat dazugemietet werden.Haben wir Ihr Interesse geweckt? Gerne stehen wir Ihnen für weitere Auskünfte sowie eine unverbindliche Besichtigung zur Verfügung. Wir freuen uns auf Ihre Kontaktaufnahme!Bei den Bildern handelt es sich um Beispielbilder; Abweichungen sind möglich.Achtung. Eigenwerbung: Sie ziehen in eine Mietwohnung und benötigen Unterstützung für den bestmöglichen Verkauf Ihrer Immobilie? Kontaktieren Sie die Dr.Meyer Immobilien AG für eine unverbindliche Offerte - wir sind gut darin.,https://www.immoscout24.ch/de/d/wohnung-mieten-herzogenbuchsee/6537044,True,True,True,False,False,False,False,False,False
1.0,25.0,780,650,2503,Schwanengasse 11 (Haus E),Biel/Bienne,2019,ZIMMER MIT GEMEINSCHAFTSFLÄCHE - ZUSAMMEN UND DOCH UNABHÄNGIG SEINIm Erdgeschoss von Haus E befinden sich Zimmer mit Gemeinschaftsfläche. Sie verfügen über eine gemeinsame möblierte Wohnfläche mit offenem Wohn-/Essbereich Küche und einer Loggia. Das grosszügige Zimmer ist einzeln mietbar und verfügt über ein eigenes Bad mit Dusche.Von der gemeinsamen grossen Loggia der Zimmer blickt man direkt in den Park. Für Ordnung und Sauberkeit ist gesorgt: Die Gemeinschaftsräume werden zweimal pro Monat gereinigt.Zimmer 2 mit 19 m2: Miete Netto CHF 650.00 plus NK CHF 130.00Einstellhallenplätze können für CHF 135.00 pro Monat dazu gemietet werden.Neugierig?Kontaktieren Sie uns für einen unverbindlichen Besichtigungstermin.Weitere Immobilienangebote von Espace Real Estate AG finden Sie hier:https://espacereal.ch/immobilienportfolio/mietangebote/********************************************************CHAMBRE AVEC PARTIE COMMUNE - ENSEMBLE ET NÉANMOINS INDÉPENDANTSDes chambres avec partie commune se trouvent au rez-de-chaussée de l?immeuble entrée E. Elles disposent d?une surface habitable meublée commune composée d?un espace salon/repas ouvert d?une cuisine et d?une loggia. La chambre spacieuse peut être louée séparément avec une propre salle de bain avec douche.La spacieuse loggia commune des chambres Est donne directement sur le parc. Ordre et propreté sont assurés: les pièces communes sont nettoyées deux fois par mois.Chambre 2 avec 19 m2: loyer net CHF 650.? plus CHF 130.? des chargesDès places de parc souterraines peuvent être loué pour CHF 135.00 par mois et place.Êtes-vous convaincus? Nous nous réjouissons de vous montrer ce bel appartement!Vous trouvez d?autres offres immobilières de Espace Real Estate AG ici :https://espacereal.ch/immobilienportfolio/mietangebote/Dieses Objekt können Sie per Videoanruf besichtigen,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6496416,True,True,True,False,False,False,True,False,False
3.5,87.5,1350,1050,2502,Schmiedweg 8,Biel/Bienne,2021,Wir vermieten ab August eine3.5-Zimmerwohnung in Biel nähe Zentrum und Einkaufsmöglichkeiten.Nous louons à partir d'août  un appartement de 3.5 pièces à Bienne proche du centre et des magasins.Die Wohnung verfügt über / l'appartement dispose de:Parkett- und Plattenboden / Sols en parquet et carrelagesModerne Küche mit Glaskeramik und Geschirrspüler / Moderne cuisine avec vitrocéramique et lave-vaisselleNeues Badezimmer / Nouvelle salle de bainGemütlicher Balkon / BalconGrosses Schlafzimmer / Grande chambre à coucherLift / AscenseurKeller / CaveEinstellhalle / Halle souterraine,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6462108,True,False,True,False,False,False,False,False,True
3.0,75.0,1650,1450,3007,Beaumontweg 36,Bern,0,Suchen Sie eine gemütliche 3-Zimmerwohnung in Bern und doch an ruhiger Lage? Dann haben wir genau das Richtige für Sie! Die Wohnung ist nach Vereinbarung verfügbar und bietet Ihnen folgende Annehmlichkeiten:Wohn- und Schlafzimmer mit schönem HolzbodenAbschliessbare Küche mit Glaskeramikherd Backofen Geschirrspüler und viel Stauraum für Ihre KüchenutensilienBadezimmer mit WC Lavabo Spiegelschrank Badewanne und FensterWaschküche und Trockenraum zur MitnutzungEigenes Kellerabteil vorhandenDie Liegenschaft wird ab Frühjahr 2024 saniert. Deswegen kann die Wohnung nur befristet bis längstens Frühjahr 2024 vermietet werden.Die Haustierhaltung ist in dieser Liegenschaft erlaubt.Parkmöglichkeiten gibt es dank der blauen Zone.Umgebung:Diverse Einkaufmöglichkeiten sind in wenigen Gehminuten erreichbarSehr guter Anschluss an den öffentlichen VerkehrAutobahnanschluss in der NäheHaben wir Ihr Interesse geweckt? Für einen Besichtigungstermin kontaktieren Sie uns bitte schriftlich über das Kontaktformular. Wir freuen uns auf Ihre Anfrage.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6389239,False,True,False,False,False,False,False,False,False
